Date,Shell,Philips,Heineken,TomTom,Aegon,ING,Apple,Micro,SP500,AEX
2013-08-16,24.0,24.27,55.6,4.56,5.752,8.52,17.94,31.8,1655.83,374.75
2013-08-19,23.93,24.19,55.83,4.52,5.757,8.41,18.13,31.39,1646.06,373.8
2013-08-20,23.84,23.82,55.5,4.91,5.534,8.25,17.9,31.62,1652.35,368.93
2013-08-21,23.8,23.66,53.29,4.66,5.56,8.26,17.94,31.61,1642.8,367.51
2013-08-22,23.84,23.89,52.93,4.6,5.659,8.58,17.96,32.39,1656.96,371.94
2013-08-23,24.03,24.09,52.73,4.89,5.583,8.78,17.89,34.75,1663.5,374.67
2013-08-26,24.14,23.91,52.56,4.93,5.555,8.67,17.96,34.15,1656.78,373.49
2013-08-27,24.3,23.19,52.07,4.67,5.367,8.22,17.45,33.26,1630.48,364.87
2013-08-28,24.82,22.89,50.84,4.72,5.419,8.33,17.53,33.02,1634.96,364.47
2013-08-29,24.82,23.46,51.94,4.72,5.491,8.46,17.56,33.55,1638.17,367.13
2013-08-30,24.49,23.39,51.95,4.63,5.396,8.22,17.4,33.4,1632.97,362.93
2013-09-02,24.48,24.3,52.24,4.69,5.468,8.45,,,,369.26
2013-09-03,24.49,24.01,51.74,4.66,5.474,8.31,17.45,31.88,1639.77,367.09
2013-09-04,24.61,24.66,51.55,4.66,5.51,8.36,17.81,31.2,1653.08,368.26
2013-09-05,24.66,24.75,51.53,4.68,5.571,8.35,17.69,31.23,1655.08,369.95
2013-09-06,24.68,24.58,51.78,4.79,5.592,8.41,17.79,31.15,1655.17,371.04
2013-09-09,24.38,25.08,50.91,4.91,5.629,8.51,18.08,31.66,1671.71,369.78
2013-09-10,24.41,25.32,51.65,5.08,5.738,8.77,17.67,32.39,1683.99,376.31
2013-09-11,24.52,24.96,51.32,5.07,5.819,8.71,16.7,32.74,1689.13,375.05
2013-09-12,24.62,24.89,51.18,5.22,5.764,8.74,16.88,32.69,1683.42,376.66
2013-09-13,24.7,24.85,51.24,5.38,5.732,8.69,16.6,33.03,1687.99,376.84
2013-09-16,24.62,24.91,51.67,5.41,5.727,8.88,16.08,32.8,1697.6,379.89
2013-09-17,24.42,24.43,52.63,5.36,5.723,8.93,16.26,32.93,1704.76,379.81
2013-09-18,24.45,24.11,53.34,5.39,5.813,8.98,16.6,33.32,1725.52,380.92
2013-09-19,24.51,24.1,54.06,5.44,5.601,8.75,16.87,33.64,1722.34,382.58
2013-09-20,24.52,24.35,53.08,5.37,5.622,8.6,16.69,32.79,1709.91,382.07
2013-09-23,24.43,24.45,53.04,5.29,5.605,8.43,17.52,32.74,1701.84,379.55
2013-09-24,24.37,24.61,52.68,5.36,5.608,8.57,17.47,32.45,1697.42,380.67
2013-09-25,24.28,24.57,52.55,5.32,5.615,8.59,17.2,32.51,1692.77,379.6
2013-09-26,24.45,24.43,52.46,5.24,5.546,8.47,17.36,32.77,1698.67,377.95
2013-09-27,24.27,24.07,51.74,5.27,5.54,8.43,17.24,33.27,1691.75,375.77
2013-09-30,24.38,23.83,52.39,5.29,5.47,8.35,17.03,33.28,1681.55,374.92
2013-10-01,24.21,24.32,51.51,5.45,5.582,8.64,17.43,33.58,1695.0,377.63
2013-10-02,24.0,23.96,50.96,5.28,5.652,8.81,17.48,33.92,1693.87,376.17
2013-10-03,24.05,23.38,50.53,5.25,5.689,8.69,17.26,33.86,1678.66,374.83
2013-10-04,24.06,23.73,50.54,5.32,5.707,8.77,17.25,33.88,1690.5,376.03
2013-10-07,23.93,23.75,50.95,5.27,5.654,8.58,17.42,33.3,1676.12,373.75
2013-10-08,23.69,23.43,50.23,5.3,5.628,8.5,17.18,33.01,1655.45,370.98
2013-10-09,23.47,23.17,49.62,5.25,5.567,8.51,17.38,33.07,1656.4,367.19
2013-10-10,23.7,23.5,50.11,5.35,5.726,8.92,17.49,33.76,1692.56,373.91
2013-10-11,23.76,24.2,50.23,5.35,5.728,8.94,17.6,34.13,1703.2,376.11
2013-10-14,23.84,24.06,50.4,5.36,5.759,8.94,17.72,34.45,1710.14,376.27
2013-10-15,24.18,24.46,50.7,5.56,5.838,9.14,17.81,34.49,1698.06,381.95
2013-10-16,24.32,24.43,51.32,5.63,5.898,9.34,17.9,34.64,1721.54,383.33
2013-10-17,24.15,24.11,51.86,5.62,5.914,9.4,18.02,34.92,1733.15,382.51
2013-10-18,24.43,24.43,52.64,5.74,5.98,9.45,18.17,34.96,1744.5,385.73
2013-10-21,24.55,25.73,51.96,5.79,5.959,9.35,18.62,34.99,1744.66,388.28
2013-10-22,24.74,25.89,52.81,5.96,5.917,9.44,18.57,34.58,1754.67,390.19
2013-10-23,24.62,25.92,50.46,5.95,5.88,9.28,18.75,33.76,1746.38,388.56
2013-10-24,24.8,26.0,50.44,5.92,5.915,9.4,19.0,33.72,1752.07,390.21
2013-10-25,24.95,25.74,50.63,5.96,5.817,9.35,18.78,35.73,1759.77,389.19
2013-10-28,25.01,25.45,50.94,6.03,5.73,9.26,18.92,35.57,1762.11,388.8
2013-10-29,25.3,25.84,51.11,5.9,5.795,9.34,18.45,35.52,1771.95,391.13
2013-10-30,25.46,25.98,50.73,6.1,5.789,9.29,18.75,35.54,1763.31,391.2
2013-10-31,24.57,26.08,50.9,5.7,5.864,9.38,18.67,35.41,1756.54,391.92
2013-11-01,24.76,26.09,50.32,5.77,5.802,9.53,18.57,35.52,1761.64,391.2
2013-11-04,24.77,26.21,50.45,5.8,5.803,9.65,18.81,35.94,1767.93,393.15
2013-11-05,24.82,25.98,50.28,5.75,5.754,9.28,18.77,36.64,1762.97,391.25
2013-11-06,24.82,26.29,50.25,5.73,5.829,9.6,18.6,38.18,1770.49,393.97
2013-11-07,24.8,26.09,49.9,5.67,5.933,9.63,18.3,37.5,1747.15,393.22
2013-11-08,24.6,26.2,49.82,5.68,6.044,9.64,18.59,37.78,1770.61,394.07
2013-11-11,24.74,26.2,50.12,5.87,6.092,9.63,18.54,37.59,1771.89,395.45
2013-11-12,24.71,25.95,50.21,5.8,6.182,9.5,18.57,37.36,1767.69,393.38
2013-11-13,24.23,25.7,50.76,5.7,6.296,9.42,18.59,38.16,1782.0,391.18
2013-11-14,24.52,26.29,51.14,5.76,6.292,9.61,18.86,38.02,1790.62,394.87
2013-11-15,25.0,26.22,50.84,5.66,6.29,9.58,18.75,37.84,1798.18,395.34
2013-11-18,25.02,26.5,51.45,5.68,6.323,9.61,18.52,37.2,1791.53,396.98
2013-11-19,24.95,26.07,51.63,5.59,6.303,9.53,18.56,36.74,1787.87,395.48
2013-11-20,25.2,26.3,51.69,5.57,6.334,9.55,18.39,37.08,1781.37,396.54
2013-11-21,25.17,25.96,51.12,5.57,6.49,9.51,18.61,37.4,1795.85,395.33
2013-11-22,25.2,26.09,50.6,5.6,6.515,9.55,18.56,37.57,1804.76,395.8
2013-11-25,25.1,26.11,50.78,5.56,6.536,9.53,18.7,37.64,1802.48,397.46
2013-11-26,24.66,25.83,50.08,5.51,6.554,9.53,19.05,37.35,1802.75,394.11
2013-11-27,24.66,26.27,50.19,5.58,6.575,9.56,19.5,37.6,1807.23,396.22
2013-11-28,24.63,26.2,49.95,5.59,6.561,9.57,,,,396.75
2013-11-29,24.62,26.34,50.03,5.57,6.539,9.56,19.86,38.13,1805.81,396.55
2013-12-02,24.57,26.3,50.33,5.55,6.546,9.54,19.69,38.45,1800.9,395.99
2013-12-03,24.37,25.8,50.11,5.41,6.49,9.41,20.23,38.31,1795.15,390.57
2013-12-04,24.3,25.68,49.5,5.18,6.498,9.33,20.18,38.94,1792.81,388.14
2013-12-05,24.05,25.24,49.42,5.23,6.325,9.12,20.28,38.0,1785.03,383.71
2013-12-06,24.68,25.67,49.6,5.18,6.362,9.23,20.0,38.36,1805.09,387.01
2013-12-09,24.8,25.29,49.2,5.18,6.415,9.28,20.23,38.7,1808.37,387.38
2013-12-10,24.8,25.22,49.17,5.18,6.457,9.2,20.2,38.11,1802.62,385.56
2013-12-11,24.66,25.39,48.01,5.18,6.385,9.14,20.05,37.61,1782.22,383.15
2013-12-12,24.56,24.78,47.1,5.01,6.292,8.95,20.02,37.22,1775.5,377.82
2013-12-13,24.35,24.64,46.58,5.01,6.264,8.96,19.8,36.69,1775.32,376.86
2013-12-16,24.55,25.63,47.37,5.11,6.301,9.28,19.91,36.88,1786.54,381.44
2013-12-17,24.55,25.45,46.54,5.02,6.198,9.15,19.82,36.52,1781.0,378.17
2013-12-18,24.8,25.71,46.5,5.05,6.3,9.27,19.67,36.58,1810.65,381.17
2013-12-19,25.23,26.25,47.3,5.12,6.583,9.57,19.44,36.25,1809.6,387.83
2013-12-20,25.45,26.44,47.6,5.11,6.64,9.75,19.61,36.8,1818.32,391.56
2013-12-23,25.7,26.43,47.8,5.1,6.773,9.97,20.36,36.62,1827.99,395.52
2013-12-24,25.8,26.38,47.92,5.12,6.823,9.98,20.27,37.08,1833.32,396.61
2013-12-26,,,,,,,20.14,37.44,1842.02,
2013-12-27,25.89,26.77,48.47,5.13,6.864,10.07,20.0,37.29,1841.4,400.99
2013-12-30,25.75,26.54,48.8,5.17,6.853,10.03,19.8,37.29,1841.07,399.77
2013-12-31,25.91,26.64,49.08,5.15,6.862,10.1,20.04,37.41,1848.36,401.79
2014-01-02,25.92,26.78,48.13,5.13,6.871,10.08,19.75,37.16,1831.98,399.82
2014-01-03,26.07,26.91,48.15,5.41,6.923,10.09,19.32,36.91,1831.37,401.97
2014-01-06,25.81,27.11,47.63,5.47,6.92,9.98,19.43,36.13,1826.77,399.85
2014-01-07,26.03,27.33,47.55,5.46,6.848,10.34,19.29,36.41,1837.88,402.97
2014-01-08,25.96,27.38,47.3,5.43,6.956,10.56,19.41,35.76,1837.49,403.86
2014-01-09,25.99,27.24,47.2,5.39,6.913,10.52,19.16,35.53,1838.13,401.97
2014-01-10,26.35,27.76,47.13,5.4,6.769,10.52,19.03,36.04,1842.37,403.95
2014-01-13,26.27,27.67,47.12,5.48,6.807,10.6,19.13,34.98,1819.2,404.93
2014-01-14,26.18,27.68,47.88,5.55,6.795,10.74,19.51,35.78,1838.88,406.57
2014-01-15,26.23,28.09,47.8,5.63,6.81,10.93,19.91,36.76,1848.38,408.62
2014-01-16,26.36,28.07,48.4,5.66,6.811,10.81,19.79,36.89,1845.89,407.59
2014-01-17,26.35,28.06,48.01,5.65,6.82,10.85,19.31,36.38,1838.7,408.26
2014-01-20,26.34,28.07,48.09,5.58,6.768,10.74,,,,408.0
2014-01-21,26.3,27.98,47.95,5.5,6.659,10.59,19.61,36.17,1843.8,405.19
2014-01-22,26.66,27.7,47.97,5.55,6.73,10.43,19.7,35.93,1844.86,407.45
2014-01-23,26.48,27.36,48.2,5.55,6.759,10.31,19.86,36.05,1828.46,403.89
2014-01-24,26.15,26.5,47.41,5.36,6.534,9.93,19.5,36.8,1790.29,393.85
2014-01-27,25.89,26.48,46.56,5.15,6.462,9.86,19.66,36.03,1781.56,390.79
2014-01-28,25.79,26.41,46.52,5.24,6.575,10.17,18.09,36.27,1792.5,392.23
2014-01-29,25.75,25.52,46.27,5.22,6.5,10.02,17.88,36.66,1774.2,389.33
2014-01-30,26.14,25.73,44.95,5.21,6.513,10.01,17.85,36.86,1794.19,389.61
2014-01-31,25.61,25.84,45.26,5.15,6.487,9.84,17.88,37.84,1782.59,386.85
2014-02-03,25.28,25.5,45.34,5.03,6.3,9.63,17.91,36.48,1741.89,383.63
2014-02-04,25.16,25.67,45.19,5.09,6.358,9.73,18.17,36.35,1755.2,382.98
2014-02-05,25.18,25.09,45.2,5.07,6.331,9.95,18.31,35.82,1751.64,382.65
2014-02-06,25.26,25.81,45.77,5.24,6.483,10.06,18.3,36.18,1773.43,388.41
2014-02-07,25.3,25.89,46.08,5.22,6.502,10.11,18.56,36.56,1797.02,389.54
2014-02-10,25.33,25.84,46.67,5.3,6.51,10.06,18.89,36.8,1799.84,389.64
2014-02-11,25.8,26.1,47.1,4.53,6.598,10.16,19.14,37.17,1819.75,394.96
2014-02-12,25.8,26.29,47.3,4.37,6.665,10.53,19.14,37.47,1819.26,397.42
2014-02-13,25.9,26.15,46.84,4.34,6.647,10.5,19.44,37.61,1829.83,397.0
2014-02-14,25.96,26.13,46.61,4.45,6.748,10.6,19.43,37.62,1838.63,398.95
2014-02-17,25.95,26.47,47.94,4.52,6.768,10.61,,,,401.24
2014-02-18,26.3,26.39,48.2,4.57,6.819,10.6,19.5,37.42,1840.76,401.62
2014-02-19,26.48,26.32,48.66,4.57,6.764,10.48,19.19,37.51,1828.75,401.54
2014-02-20,26.66,25.61,48.93,4.51,6.358,10.52,18.97,37.75,1839.78,398.76
2014-02-21,26.84,25.35,49.07,4.58,6.585,10.55,18.76,37.98,1836.25,400.36
2014-02-24,26.89,25.55,49.08,4.61,6.568,10.61,18.84,37.69,1847.61,401.76
2014-02-25,26.71,25.52,48.87,4.62,6.571,10.66,18.64,37.54,1845.12,400.77
2014-02-26,26.7,25.43,48.67,4.58,6.549,10.52,18.48,37.47,1845.16,398.64
2014-02-27,26.54,25.3,48.6,4.62,6.501,10.51,18.85,37.86,1854.29,398.28
2014-02-28,26.45,25.36,48.99,4.67,6.529,10.57,18.79,38.31,1859.45,398.54
2014-03-03,26.19,24.64,47.81,4.49,6.228,9.98,18.85,37.78,1845.73,388.19
2014-03-04,26.61,25.39,48.8,4.65,6.43,10.37,18.97,38.41,1873.91,398.73
2014-03-05,26.54,25.12,48.42,4.76,6.549,10.36,19.01,38.11,1873.81,398.62
2014-03-06,26.23,25.54,48.83,4.84,6.528,10.41,18.96,38.15,1877.03,400.06
2014-03-07,26.17,25.18,48.58,4.79,6.357,10.2,18.94,37.9,1878.04,396.28
2014-03-10,26.27,25.0,48.39,4.84,6.333,10.13,18.96,37.82,1877.17,393.4
2014-03-11,26.33,25.16,48.36,4.7,6.371,10.35,19.15,38.02,1867.63,394.29
2014-03-12,26.01,25.02,47.54,4.59,6.391,10.27,19.16,38.27,1868.2,391.41
2014-03-13,25.75,24.2,47.29,4.56,6.38,9.96,18.95,37.89,1846.34,386.06
2014-03-14,25.64,23.88,47.0,4.54,6.295,9.67,18.74,37.7,1841.13,382.65
2014-03-17,25.74,24.24,46.88,4.6,6.347,10.0,18.81,38.05,1858.83,386.92
2014-03-18,25.9,24.39,47.12,4.68,6.376,10.08,18.98,39.55,1872.25,389.37
2014-03-19,25.91,24.34,46.56,4.68,6.276,10.12,18.97,39.27,1860.77,388.88
2014-03-20,25.83,24.24,46.32,4.69,6.541,10.36,18.88,40.33,1872.01,390.82
2014-03-21,26.0,24.18,46.73,4.71,6.487,10.03,19.03,40.16,1866.52,391.36
2014-03-24,25.82,24.34,46.8,4.68,6.411,9.85,19.26,40.5,1857.44,388.23
2014-03-25,26.07,24.59,47.99,4.7,6.5,9.94,19.46,40.34,1865.62,393.13
2014-03-26,26.25,25.02,48.14,4.76,6.577,10.01,19.28,39.79,1852.56,396.89
2014-03-27,26.43,25.25,49.05,4.75,6.619,10.01,19.19,39.36,1849.04,398.59
2014-03-28,26.54,25.86,50.24,4.86,6.592,10.0,19.17,40.3,1857.62,401.79
2014-03-31,26.52,25.5,50.52,4.91,6.663,10.27,19.17,40.99,1872.34,403.21
2014-04-01,26.61,25.57,50.8,5.0,6.751,10.58,19.34,41.42,1885.52,405.62
2014-04-02,26.53,25.66,50.4,5.01,6.768,10.68,19.38,41.35,1890.9,406.14
2014-04-03,26.71,25.68,50.82,5.01,6.746,10.73,19.24,41.01,1888.77,405.69
2014-04-04,26.84,25.86,51.4,5.02,6.751,10.82,18.99,39.87,1865.09,407.46
2014-04-07,26.8,25.58,51.5,4.99,6.64,10.48,18.7,39.8,1845.04,404.04
2014-04-08,26.73,25.38,51.9,4.95,6.574,10.17,18.69,39.82,1851.96,402.54
2014-04-09,26.75,25.85,51.68,4.98,6.561,10.12,18.94,40.47,1872.18,403.39
2014-04-10,26.74,25.63,51.84,4.89,6.517,10.05,18.7,39.36,1833.08,401.9
2014-04-11,26.43,25.2,50.8,4.88,6.356,9.88,18.56,39.21,1815.69,395.64
2014-04-14,26.8,24.86,51.2,4.69,6.311,9.74,18.63,39.18,1830.61,395.54
2014-04-15,27.0,24.66,51.54,4.53,6.169,9.64,18.5,39.75,1842.98,392.66
2014-04-16,27.09,25.32,51.74,4.6,6.269,9.91,18.54,40.4,1862.31,395.99
2014-04-17,27.24,24.93,51.48,4.61,6.358,10.05,18.75,40.01,1864.85,396.76
2014-04-21,,,,,,,18.97,39.94,1871.89,
2014-04-22,27.3,23.75,51.65,4.69,6.439,10.18,18.99,39.99,1879.55,398.3
2014-04-23,27.27,23.43,51.17,4.68,6.456,10.15,18.74,39.69,1875.39,397.34
2014-04-24,27.39,23.41,50.53,4.79,6.467,10.13,20.28,39.86,1878.61,397.1
2014-04-25,27.29,23.2,49.79,4.77,6.413,9.86,20.43,39.91,1863.4,392.85
2014-04-28,27.41,22.98,50.04,4.67,6.418,9.89,21.22,40.87,1869.43,393.73
2014-04-29,27.7,23.28,50.26,5.11,6.551,10.09,21.15,40.51,1878.33,398.47
2014-04-30,28.55,23.07,50.0,5.12,6.535,10.23,21.07,40.4,1883.95,400.55
2014-05-01,,,,,,,21.12,40.0,1883.68,
2014-05-02,28.64,23.1,49.7,5.29,6.589,10.26,21.16,39.69,1881.14,399.23
2014-05-05,28.6,22.52,49.45,5.25,6.525,10.2,21.46,39.43,1884.66,397.44
2014-05-06,28.58,22.43,48.84,5.23,6.511,10.19,21.23,39.06,1867.72,396.54
2014-05-07,28.76,22.93,50.21,5.16,6.408,10.15,21.15,39.42,1878.21,398.59
2014-05-08,29.05,23.22,50.02,5.32,6.521,10.4,21.0,39.64,1875.63,402.98
2014-05-09,29.0,23.14,49.98,5.23,6.464,10.24,20.91,39.54,1878.48,401.93
2014-05-12,28.99,23.48,50.37,5.3,6.514,10.26,21.17,39.97,1896.65,403.78
2014-05-13,29.11,23.64,50.96,5.28,6.494,10.11,21.21,40.42,1897.45,404.65
2014-05-14,28.71,23.53,51.37,5.31,6.382,10.05,21.21,40.24,1888.53,403.33
2014-05-15,28.73,23.25,52.12,5.31,6.264,9.73,21.03,39.6,1870.85,400.25
2014-05-16,28.81,23.05,52.2,5.2,6.132,9.54,21.34,39.83,1877.86,399.56
2014-05-19,28.9,23.11,52.13,5.21,6.175,9.5,21.59,39.75,1885.08,401.04
2014-05-20,28.82,23.2,51.49,5.26,6.274,9.61,21.6,39.68,1872.83,400.8
2014-05-21,29.04,23.34,51.55,5.25,6.344,9.82,21.65,40.35,1888.03,402.9
2014-05-22,29.23,23.25,51.64,5.23,6.325,9.97,21.69,40.1,1892.49,404.14
2014-05-23,29.07,23.41,51.43,5.28,6.281,10.06,21.93,40.12,1900.53,405.14
2014-05-26,29.03,23.61,51.49,5.28,6.324,10.14,,,,406.88
2014-05-27,28.9,23.63,51.35,5.35,6.352,10.16,22.34,40.19,1911.91,406.81
2014-05-28,28.81,23.23,50.88,5.43,6.397,10.2,22.29,40.01,1909.78,405.94
2014-05-29,28.98,23.25,51.24,5.49,6.385,10.24,22.69,40.34,1920.03,407.44
2014-05-30,28.84,23.17,51.71,5.44,6.364,10.27,22.61,40.94,1923.57,407.21
2014-06-02,29.01,23.27,51.65,5.43,6.411,10.36,22.45,40.79,1924.97,408.77
2014-06-03,29.14,23.34,51.6,5.41,6.387,10.34,22.77,40.29,1924.24,408.61
2014-06-04,28.8,23.2,51.39,5.39,6.477,10.41,23.03,40.32,1927.88,408.07
2014-06-05,28.98,23.43,51.28,5.41,6.509,10.66,23.12,41.21,1940.46,410.97
2014-06-06,29.05,23.66,50.69,5.42,6.553,10.81,23.06,41.48,1949.44,413.26
2014-06-09,29.23,24.0,51.18,5.48,6.56,10.89,23.43,41.27,1951.27,415.46
2014-06-10,29.26,24.22,51.63,5.51,6.542,10.74,23.56,41.11,1950.79,415.86
2014-06-11,29.23,23.84,52.61,5.44,6.521,10.64,23.46,40.86,1943.89,414.45
2014-06-12,29.5,23.27,53.1,5.46,6.45,10.6,23.07,40.58,1930.11,414.74
2014-06-13,29.73,23.02,53.39,5.38,6.421,10.55,22.82,41.23,1936.16,414.05
2014-06-16,29.75,22.88,53.44,5.33,6.375,10.41,23.05,41.5,1937.78,412.54
2014-06-17,29.69,22.85,53.48,5.28,6.448,10.48,23.02,41.68,1941.99,414.58
2014-06-18,30.04,22.86,52.8,5.27,6.634,10.49,23.05,41.65,1956.98,415.48
2014-06-19,30.18,23.1,52.86,5.55,6.588,10.74,22.96,41.51,1959.48,417.98
2014-06-20,30.45,23.07,52.78,5.6,6.565,10.53,22.73,41.68,1962.87,417.9
2014-06-23,30.44,22.88,52.48,5.59,6.491,10.39,22.71,41.99,1962.61,415.59
2014-06-24,30.39,22.68,53.0,5.69,6.518,10.32,22.57,41.74,1949.98,415.78
2014-06-25,29.91,22.48,51.88,5.8,6.424,10.4,22.59,42.03,1959.53,411.93
2014-06-26,30.05,22.21,51.94,5.64,6.38,10.28,22.73,41.72,1957.22,410.81
2014-06-27,30.16,22.25,52.0,5.74,6.357,10.31,23.0,42.25,1960.96,410.86
2014-06-30,30.24,23.18,52.43,5.71,6.374,10.26,23.23,41.7,1960.23,413.15
2014-07-01,30.36,23.21,53.42,5.8,6.415,10.49,23.38,41.87,1973.32,415.48
2014-07-02,30.54,23.14,53.43,5.82,6.401,10.53,23.37,41.9,1974.62,415.85
2014-07-03,30.3,23.38,53.86,5.93,6.601,10.73,23.51,41.8,1985.44,419.53
2014-07-04,30.48,23.25,53.8,5.86,6.569,10.65,,,,418.7
2014-07-07,30.21,23.1,53.3,5.72,6.498,10.48,23.99,41.99,1977.65,414.12
2014-07-08,30.07,23.43,53.99,5.64,6.408,10.15,23.84,41.78,1963.71,409.76
2014-07-09,30.07,23.7,53.96,5.67,6.431,10.23,23.85,41.67,1972.83,410.49
2014-07-10,29.81,23.14,53.21,5.49,6.377,10.05,23.76,41.69,1964.68,403.39
2014-07-11,30.06,23.14,53.34,5.51,6.334,10.07,23.8,42.09,1967.57,403.61
2014-07-14,30.18,23.46,53.52,5.61,6.389,10.18,24.11,42.14,1977.1,406.55
2014-07-15,30.22,23.16,53.43,5.57,6.335,9.97,23.83,42.45,1973.28,404.01
2014-07-16,30.66,23.36,54.15,5.64,6.435,10.21,23.7,44.08,1981.57,408.78
2014-07-17,30.53,23.3,53.88,5.59,6.323,9.91,23.27,44.53,1958.12,404.84
2014-07-18,30.44,23.27,53.48,5.71,6.308,10.03,23.61,44.69,1978.22,404.4
2014-07-21,30.32,23.18,53.76,5.62,6.217,9.88,23.48,44.84,1973.63,403.71
2014-07-22,30.61,23.48,54.38,5.82,6.201,10.05,23.68,44.83,1983.53,407.95
2014-07-23,30.67,23.61,54.69,5.88,6.153,10.08,24.3,44.87,1987.01,408.53
2014-07-24,30.71,23.82,54.57,6.12,6.255,10.22,24.26,44.4,1987.98,409.98
2014-07-25,30.53,23.59,53.72,5.91,6.224,10.01,24.42,44.5,1978.34,404.84
2014-07-28,30.43,23.48,53.71,5.75,6.2,10.03,24.75,43.97,1978.91,404.68
2014-07-29,30.51,23.73,54.29,5.77,6.176,10.21,24.59,43.88,1969.95,407.31
2014-07-30,30.09,23.51,53.48,5.72,6.2,10.06,24.54,43.58,1970.07,407.96
2014-07-31,30.8,23.08,52.56,5.44,6.088,9.74,23.9,43.16,1930.67,404.29
2014-08-01,30.21,23.1,52.05,5.5,6.073,9.6,24.03,42.86,1925.15,398.56
2014-08-04,30.32,22.95,52.09,5.44,6.003,9.63,23.9,43.37,1938.99,395.95
2014-08-05,30.68,23.01,52.39,5.43,6.04,9.66,23.78,43.08,1920.21,398.38
2014-08-06,30.59,22.73,52.59,5.39,5.969,9.81,23.74,42.74,1920.24,397.21
2014-08-07,30.3,22.47,52.29,5.31,5.856,9.72,23.62,43.23,1909.57,394.2
2014-08-08,29.79,22.11,50.97,5.29,5.809,9.65,23.68,43.2,1931.59,390.25
2014-08-11,30.11,22.48,51.88,5.47,5.937,9.94,24.0,43.2,1936.92,396.65
2014-08-12,29.87,22.33,51.78,5.4,5.931,9.84,23.99,43.52,1933.75,394.22
2014-08-13,29.57,22.43,51.98,5.45,5.96,10.0,24.31,44.08,1946.72,395.27
2014-08-14,29.68,22.23,52.28,5.48,5.751,9.99,24.38,44.27,1955.18,395.84
2014-08-15,29.67,22.3,52.29,5.45,5.776,9.99,24.5,44.79,1955.06,395.35
2014-08-18,30.04,22.68,52.8,5.58,5.785,10.06,24.79,45.11,1971.74,399.91
2014-08-19,30.36,22.77,52.9,5.72,5.826,10.15,25.13,45.33,1981.6,403.31
2014-08-20,30.12,22.8,57.31,5.69,5.831,10.09,25.14,44.95,1986.51,403.32
2014-08-21,30.09,23.11,57.34,5.78,5.766,10.31,25.14,45.22,1992.37,405.77
2014-08-22,30.03,22.92,56.67,5.67,5.776,10.25,25.33,45.15,1988.4,404.48
2014-08-25,30.11,23.32,57.67,5.76,5.816,10.43,25.39,45.17,1997.92,409.32
2014-08-26,30.43,23.46,57.3,5.78,5.982,10.52,25.22,45.01,2000.02,412.93
2014-08-27,30.51,23.42,57.64,5.75,6.03,10.51,25.53,44.87,2000.12,413.19
2014-08-28,30.71,23.29,57.59,5.71,5.97,10.44,25.56,44.88,1996.74,412.14
2014-08-29,30.73,23.19,57.9,5.84,6.016,10.47,25.62,45.43,2003.37,413.13
2014-09-01,31.02,23.12,58.51,5.84,6.022,10.47,,,,414.23
2014-09-02,30.67,23.12,58.29,5.82,6.112,10.55,25.82,45.09,2002.28,415.0
2014-09-03,30.66,23.35,58.3,5.85,6.291,10.7,24.73,44.96,2000.72,417.21
2014-09-04,30.92,23.65,58.56,5.86,6.34,10.94,24.53,45.26,1997.65,421.59
2014-09-05,30.82,23.63,58.67,5.9,6.365,11.07,24.74,45.91,2007.71,421.11
2014-09-08,30.4,23.73,59.19,6.28,6.382,11.03,24.59,46.47,2001.54,420.6
2014-09-09,30.09,23.64,59.94,6.29,6.38,10.89,24.5,46.76,1988.44,418.4
2014-09-10,30.29,23.73,59.87,6.2,6.392,11.05,25.25,46.84,1995.69,418.95
2014-09-11,30.16,23.38,60.75,6.15,6.341,10.97,25.36,47.0,1997.45,418.01
2014-09-12,29.97,23.38,59.43,6.15,6.391,10.95,25.41,46.7,1985.54,417.8
2014-09-15,29.96,23.47,60.18,6.09,6.503,10.94,25.41,46.24,1984.13,417.65
2014-09-16,30.22,23.45,60.0,6.12,6.515,10.87,25.21,46.76,1998.98,417.4
2014-09-17,30.21,23.55,58.84,6.24,6.504,11.06,25.39,46.52,2001.57,417.84
2014-09-18,30.44,23.57,58.83,6.29,6.609,11.3,25.45,46.68,2011.36,422.05
2014-09-19,30.58,23.74,58.43,6.19,6.642,11.95,25.24,47.52,2010.4,425.74
2014-09-22,30.57,23.5,58.24,6.11,6.639,11.39,25.27,47.06,1994.29,422.05
2014-09-23,30.27,24.31,57.92,6.06,6.632,11.3,25.66,46.56,1982.77,418.83
2014-09-24,30.34,25.06,58.86,6.16,6.612,11.44,25.44,47.08,1998.3,421.42
2014-09-25,30.0,24.79,58.1,6.23,6.584,11.3,24.47,46.04,1965.99,417.25
2014-09-26,30.04,25.18,58.65,6.12,6.564,11.29,25.19,46.41,1982.85,418.49
2014-09-29,30.2,24.89,58.44,6.28,6.583,11.19,25.03,46.44,1977.8,418.18
2014-09-30,30.32,25.27,59.24,6.32,6.532,11.31,25.19,46.36,1972.29,421.14
2014-10-01,29.98,24.68,58.5,6.18,6.518,11.51,24.8,45.9,1946.16,416.8
2014-10-02,29.08,24.05,57.72,6.26,6.362,11.01,24.98,45.76,1946.17,406.22
2014-10-03,29.25,24.36,58.17,6.62,6.478,11.27,24.91,46.09,1967.9,411.19
